choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast, high_val_cue
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.401000000000000000e+04,3.261880874633789062e-01,1.982820987701416016e+00,6.682832211401636968e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.406600000000000000e+04,3.339169025421142578e-01,1.837393045425415039e+00,5.059042992420681450e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,1.410500000000000000e+04,3.867259025573730469e-01,2.036442041397094727e+00,6.588993549840018726e-01,1.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.415200000000000000e+04,2.873759269714355469e-01,1.541712045669555664e+00,2.677417725811286342e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,1.419100000000000000e+04,4.134290218353271484e-01,1.911006927490234375e+00,4.952535566187888927e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.423300000000000000e+04,2.965209484100341797e-01,1.543483972549438477e+00,2.557149124057770950e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,1.427600000000000000e+04,4.045839309692382812e-01,1.799993991851806641e+00,4.055771918265653198e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,1.432000000000000000e+04,3.216660022735595703e-01,1.734156847000122070e+00,4.231119001828965720e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,1.437400000000000000e+04,3.773491382598876953e-01,2.014675140380859375e+00,6.542881988837572216e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.442900000000000000e+04,3.177330493927001953e-01,1.985485076904296875e+00,6.731558582047598716e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.448600000000000000e+04,2.595081329345703125e-01,1.624186038970947266e+00,3.643978416031106171e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,1.453700000000000000e+04,2.699921131134033203e-01,1.861559867858886719e+00,6.090899039892530009e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.459200000000000000e+04,3.532168865203857422e-01,1.708961009979248047e+00,3.683578351565066078e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,1.464900000000000000e+04,3.767099380493164062e-01,1.893182992935180664e+00,5.281000324031688287e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.470800000000000000e+04,2.833580970764160156e-01,1.736999034881591797e+00,4.652321778775403427e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.476300000000000000e+04,3.021230697631835938e-01,1.992557048797607422e+00,7.076472531402047128e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.481900000000000000e+04,2.851932048797607422e-01,1.925804138183593750e+00,6.501975315373755837e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.487900000000000000e+04,2.911119461059570312e-01,1.712722063064575195e+00,4.132142919596680231e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.493800000000000000e+04,2.990028858184814453e-01,1.815170049667358398e+00,5.283522951567208858e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.499800000000000000e+04,3.293809890747070312e-01,1.972350835800170898e+00,6.506335916615733073e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.505400000000000000e+04,3.161149024963378906e-01,1.634899854660034180e+00,3.192884313663169049e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,1.510600000000000000e+04,4.089100360870361328e-01,1.905730962753295898e+00,5.082178867934965538e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.516600000000000000e+04,3.079349994659423828e-01,1.618922948837280273e+00,3.273809600915056905e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.522200000000000000e+04,2.883038520812988281e-01,1.639910936355590820e+00,3.672968869443176687e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,1.527900000000000000e+04,3.464059829711914062e-01,2.079500198364257812e+00,7.298184587003583301e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.533600000000000000e+04,3.257529735565185547e-01,1.996282815933227539e+00,6.928667478422527726e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.539500000000000000e+04,3.698890209197998047e-01,1.733208894729614258e+00,3.764644907347907132e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.544800000000000000e+04,3.888499736785888672e-01,1.887557983398437500e+00,5.139297429299012343e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.550400000000000000e+04,3.042771816253662109e-01,1.825520038604736328e+00,5.394586695317546976e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.556600000000000000e+04,3.270299434661865234e-01,1.850682973861694336e+00,5.402540467236709443e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,1.561800000000000000e+04,3.000330924987792969e-01,1.582112073898315430e+00,2.893309618861741872e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,1.567900000000000000e+04,3.829090595245361328e-01,1.970718145370483398e+00,5.931404789567131797e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.572100000000000000e+04,3.702430725097656250e-01,1.658499002456665039e+00,3.019974358380812518e-01,1.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.578100000000000000e+04,3.185830116271972656e-01,2.048892974853515625e+00,7.338228087767720842e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,1.583500000000000000e+04,2.376530170440673828e-01,1.497248888015747070e+00,2.649745714852489997e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.589700000000000000e+04,3.813970088958740234e-01,1.620503187179565430e+00,2.522178085311298501e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.595700000000000000e+04,3.182070255279541016e-01,1.858029842376708984e+00,5.433204137807534639e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.601600000000000000e+04,2.921810150146484375e-01,1.985336065292358398e+00,7.118837121220653597e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.607100000000000000e+04,3.839211463928222656e-01,2.077789068222045898e+00,7.064580382366820732e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.612400000000000000e+04,3.537712097167968750e-01,1.895332098007202148e+00,5.519906890532659816e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.618300000000000000e+04,2.837491035461425781e-01,1.634737014770507812e+00,3.536914220697414679e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.623900000000000000e+04,2.904520034790039062e-01,1.899785041809082031e+00,6.199449034402351177e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.629900000000000000e+04,3.315370082855224609e-01,1.676445960998535156e+00,3.467219953120984077e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.635500000000000000e+04,3.769478797912597656e-01,1.805721998214721680e+00,4.357533254938323886e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.641400000000000000e+04,3.683269023895263672e-01,2.080832004547119141e+00,7.163781424378640184e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.646900000000000000e+04,3.280868530273437500e-01,1.635540008544921875e+00,3.023690235349285604e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.652900000000000000e+04,3.338949680328369141e-01,1.683948993682861328e+00,3.530049997355989011e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,1.658600000000000000e+04,2.975299358367919922e-01,1.925813913345336914e+00,6.285592836799502869e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.664600000000000000e+04,3.698539733886718750e-01,1.917763948440551758e+00,5.631181368031037415e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.670200000000000000e+04,3.042130470275878906e-01,1.928239822387695312e+00,6.413600932202730975e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.676500000000000000e+04,3.110198974609375000e-01,1.876729011535644531e+00,5.849229793370022135e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.682100000000000000e+04,3.958299160003662109e-01,2.022231101989746094e+00,6.238111384641941148e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.688300000000000000e+04,2.992310523986816406e-01,1.882247924804687500e+00,5.894617740534880967e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.694300000000000000e+04,3.268811702728271484e-01,1.802673816680908203e+00,4.923211055170514938e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.700300000000000000e+04,3.379471302032470703e-01,1.635583162307739258e+00,3.115023152376031890e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,1.705500000000000000e+04,3.866789340972900391e-01,1.883314847946166992e+00,5.113291362946352780e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.711500000000000000e+04,3.134040832519531250e-01,1.844892978668212891e+00,5.396062173897042680e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.717200000000000000e+04,2.725508213043212891e-01,1.877110958099365234e+00,6.166745417765218118e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.723100000000000000e+04,2.521831989288330078e-01,1.921648979187011719e+00,6.716609764751816369e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.729100000000000000e+04,3.565979003906250000e-01,1.812422037124633789e+00,4.676961774448694653e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.735100000000000000e+04,3.729979991912841797e-01,1.817532062530517578e+00,4.519732957715696942e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.741300000000000000e+04,2.694320678710937500e-01,1.829276800155639648e+00,5.645574693012843648e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.747400000000000000e+04,2.779901027679443359e-01,1.606698989868164062e+00,3.381719832839482076e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.753000000000000000e+04,2.801649570465087891e-01,1.971095085144042969e+00,6.923091162145598165e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.758900000000000000e+04,2.865769863128662109e-01,1.836192131042480469e+00,5.620129232007122777e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.764500000000000000e+04,4.063220024108886719e-01,2.061050891876220703e+00,6.730021627908620019e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.770500000000000000e+04,2.677359580993652344e-01,1.689060211181640625e+00,4.290604303257766761e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.776500000000000000e+04,4.524409770965576172e-01,2.056551933288574219e+00,6.187619974993436855e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,1.783000000000000000e+04,3.538599014282226562e-01,2.019572019577026367e+00,6.717388220053643888e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,1.788200000000000000e+04,2.632341384887695312e-01,1.970111131668090820e+00,7.085476027555024370e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.794200000000000000e+04,3.306739330291748047e-01,1.957162857055664062e+00,6.324832790050771703e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.800300000000000000e+04,5.170431137084960938e-01,2.034216880798339844e+00,5.169126238837705722e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.806500000000000000e+04,3.188378810882568359e-01,1.977254152297973633e+00,6.607735202255272666e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.812500000000000000e+04,3.441269397735595703e-01,1.623203039169311523e+00,2.844264438768542846e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.817200000000000000e+04,3.268918991088867188e-01,1.668452978134155273e+00,3.362232767470330619e-01,1.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.822200000000000000e+04,2.912430763244628906e-01,1.672611951828002930e+00,3.921609422568895220e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.827800000000000000e+04,3.036708831787109375e-01,1.881139993667602539e+00,5.898038276645383160e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.832800000000000000e+04,3.063850402832031250e-01,1.813842058181762695e+00,5.204729545741026975e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,1.838200000000000000e+04,3.206410408020019531e-01,1.864253044128417969e+00,5.514428732848497550e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.843700000000000000e+04,2.510910034179687500e-01,1.962059974670410156e+00,7.133831504578582727e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.848700000000000000e+04,2.512879371643066406e-01,1.881404161453247070e+00,6.448591463817286984e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.853700000000000000e+04,2.870190143585205078e-01,2.001329898834228516e+00,7.295408398677847295e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,1.858800000000000000e+04,2.350769042968750000e-01,1.766274929046630859e+00,5.460894829330387168e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,1.863900000000000000e+04,2.724800109863281250e-01,1.792385101318359375e+00,5.385527581152700360e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,1.869000000000000000e+04,3.834631443023681641e-01,1.784186840057373047e+00,4.062615336560818635e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.874300000000000000e+04,2.742459774017333984e-01,1.848376035690307617e+00,5.878247222135128958e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.879700000000000000e+04,3.342769145965576172e-01,1.636380910873413086e+00,3.079019789888632341e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.885000000000000000e+04,4.569962024688720703e-01,1.696322917938232422e+00,2.543206699941066851e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.890300000000000000e+04,3.411688804626464844e-01,1.962971925735473633e+00,6.336691971858505745e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.896200000000000000e+04,2.704617977142333984e-01,1.753071069717407227e+00,4.869321773815815657e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.901500000000000000e+04,2.475240230560302734e-01,1.888363122940063477e+00,6.418676924542270346e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.906800000000000000e+04,2.392811775207519531e-01,1.678272008895874023e+00,4.537236348276927900e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.911500000000000000e+04,2.550039291381835938e-01,1.925525903701782227e+00,6.791179595138017167e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,1.916900000000000000e+04,2.905578613281250000e-01,1.786664962768554688e+00,5.159751592366660367e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.922300000000000000e+04,3.515160083770751953e-01,1.864955902099609375e+00,5.143539483683604585e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.927600000000000000e+04,2.966551780700683594e-01,1.821877002716064453e+00,5.362547381170037486e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.932600000000000000e+04,2.933211326599121094e-01,1.791249990463256836e+00,5.109332711909585489e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.937600000000000000e+04,2.940239906311035156e-01,1.668106079101562500e+00,3.958875004175614887e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.943200000000000000e+04,4.194169044494628906e-01,1.905679941177368164e+00,5.015166966720863151e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,1.948600000000000000e+04,2.828040122985839844e-01,1.669146776199340820e+00,3.875031973269371655e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,1.953700000000000000e+04,3.661148548126220703e-01,2.108366012573242188e+00,7.456088740837258921e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.959200000000000000e+04,2.652719020843505859e-01,1.567759990692138672e+00,3.138359329870858971e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.964500000000000000e+04,3.986389636993408203e-01,1.861520051956176758e+00,4.752671009644184319e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.969900000000000000e+04,2.970888614654541016e-01,1.616266965866088867e+00,3.250568835483669816e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,1.974000000000000000e+04,3.623800277709960938e-01,1.763581037521362305e+00,4.052888884226323318e-01,1.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.979700000000000000e+04,2.558829784393310547e-01,1.988128900527954102e+00,7.431337043733341474e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,1.985800000000000000e+04,2.665619850158691406e-01,1.750689983367919922e+00,4.941343434708856952e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.991700000000000000e+04,3.696439266204833984e-01,1.924762964248657227e+00,5.688812031082952636e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.997900000000000000e+04,3.984799385070800781e-01,2.079826116561889648e+00,6.823944125235006375e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,2.003500000000000000e+04,3.511347770690917969e-01,1.982673883438110352e+00,6.314732980756294634e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.009400000000000000e+04,4.085810184478759766e-01,1.754033088684082031e+00,3.691735976584094026e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.015500000000000000e+04,3.969428539276123047e-01,1.819076061248779297e+00,4.215563958934336886e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.021500000000000000e+04,4.753110408782958984e-01,1.898164987564086914e+00,4.364743439881979548e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.027500000000000000e+04,3.663890361785888672e-01,1.993332147598266602e+00,6.296586764615030862e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.033600000000000000e+04,3.281669616699218750e-01,1.854974985122680664e+00,5.348204895472377096e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.039300000000000000e+04,3.404629230499267578e-01,1.845437049865722656e+00,5.137224169486216407e-01,0.000000000000000000e+00,1.110000000000000000e+02
