r_t1, r_t2, c_prob, c_prob_epoch, cp, obs_cp
0.000000,2.987060,1.000000,0.000000,0.000000,0.000000
0.000000,2.112830,1.000000,0.000000,0.000000,0.000000
0.000000,3.473204,1.000000,0.000000,0.000000,0.000000
0.000000,2.565400,1.000000,0.000000,0.000000,0.000000
0.000000,2.116608,1.000000,0.000000,0.000000,0.000000
0.000000,1.182711,1.000000,0.000000,0.000000,0.000000
0.000000,2.238363,1.000000,0.000000,0.000000,0.000000
0.000000,3.091225,1.000000,0.000000,0.000000,0.000000
1.990267,0.000000,1.000000,1.000000,1.000000,1.000000
2.667532,0.000000,1.000000,1.000000,0.000000,0.000000
1.881905,0.000000,1.000000,1.000000,0.000000,0.000000
4.239606,0.000000,1.000000,1.000000,0.000000,0.000000
4.235918,0.000000,1.000000,1.000000,0.000000,0.000000
2.484154,0.000000,1.000000,1.000000,0.000000,0.000000
3.590387,0.000000,1.000000,1.000000,0.000000,0.000000
5.207360,0.000000,1.000000,1.000000,0.000000,0.000000
3.446285,0.000000,1.000000,1.000000,0.000000,0.000000
1.928472,0.000000,1.000000,1.000000,0.000000,0.000000
2.623110,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.437656,1.000000,0.000000,1.000000,1.000000
0.000000,3.781291,1.000000,0.000000,0.000000,0.000000
0.000000,5.825437,1.000000,0.000000,0.000000,0.000000
0.000000,3.195138,1.000000,0.000000,0.000000,0.000000
0.000000,1.838907,1.000000,0.000000,0.000000,0.000000
0.000000,1.653323,1.000000,0.000000,0.000000,0.000000
0.000000,2.353018,1.000000,0.000000,0.000000,0.000000
0.000000,4.591590,1.000000,0.000000,0.000000,0.000000
0.000000,2.818160,1.000000,0.000000,0.000000,0.000000
0.000000,3.615576,1.000000,0.000000,0.000000,0.000000
0.000000,2.581340,1.000000,0.000000,0.000000,0.000000
0.000000,3.258636,1.000000,0.000000,0.000000,0.000000
2.801151,0.000000,1.000000,1.000000,1.000000,1.000000
3.896475,0.000000,1.000000,1.000000,0.000000,0.000000
4.235929,0.000000,1.000000,1.000000,0.000000,0.000000
2.018530,0.000000,1.000000,1.000000,0.000000,0.000000
5.194637,0.000000,1.000000,1.000000,0.000000,0.000000
2.895244,0.000000,1.000000,1.000000,0.000000,0.000000
2.940188,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,1.162749,1.000000,0.000000,1.000000,1.000000
0.000000,2.097395,1.000000,0.000000,0.000000,0.000000
0.000000,2.916978,1.000000,0.000000,0.000000,0.000000
0.000000,4.041009,1.000000,0.000000,0.000000,0.000000
0.000000,4.358542,1.000000,0.000000,0.000000,0.000000
0.000000,3.711451,1.000000,0.000000,0.000000,0.000000
0.000000,3.555869,1.000000,0.000000,0.000000,0.000000
2.507267,0.000000,1.000000,1.000000,1.000000,1.000000
3.673237,0.000000,1.000000,1.000000,0.000000,0.000000
2.272233,0.000000,1.000000,1.000000,0.000000,0.000000
3.873944,0.000000,1.000000,1.000000,0.000000,0.000000
3.298062,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.093965,1.000000,0.000000,1.000000,1.000000
0.000000,3.241984,1.000000,0.000000,0.000000,0.000000
0.000000,3.751469,1.000000,0.000000,0.000000,0.000000
0.000000,3.139141,1.000000,0.000000,0.000000,0.000000
0.000000,2.814453,1.000000,0.000000,0.000000,0.000000
0.000000,2.899365,1.000000,0.000000,0.000000,0.000000
0.000000,2.851461,1.000000,0.000000,0.000000,0.000000
0.000000,2.633927,1.000000,0.000000,0.000000,0.000000
0.000000,1.471855,1.000000,0.000000,0.000000,0.000000
0.000000,4.591010,1.000000,0.000000,0.000000,0.000000
2.637897,0.000000,1.000000,1.000000,1.000000,1.000000
2.430478,0.000000,1.000000,1.000000,0.000000,0.000000
3.008185,0.000000,1.000000,1.000000,0.000000,0.000000
2.665939,0.000000,1.000000,1.000000,0.000000,0.000000
3.455167,0.000000,1.000000,1.000000,0.000000,0.000000
2.943556,0.000000,1.000000,1.000000,0.000000,0.000000
2.265052,0.000000,1.000000,1.000000,0.000000,0.000000
2.348635,0.000000,1.000000,1.000000,0.000000,0.000000
3.534589,0.000000,1.000000,1.000000,0.000000,0.000000
1.555405,0.000000,1.000000,1.000000,0.000000,0.000000
2.154397,0.000000,1.000000,1.000000,0.000000,0.000000
3.898555,0.000000,1.000000,1.000000,0.000000,0.000000
2.062536,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.096418,1.000000,0.000000,1.000000,1.000000
0.000000,4.082920,1.000000,0.000000,0.000000,0.000000
0.000000,3.446649,1.000000,0.000000,0.000000,0.000000
0.000000,3.096266,1.000000,0.000000,0.000000,0.000000
0.000000,3.643182,1.000000,0.000000,0.000000,0.000000
0.000000,2.392997,1.000000,0.000000,0.000000,0.000000
0.000000,1.894585,1.000000,0.000000,0.000000,0.000000
0.000000,2.419916,1.000000,0.000000,0.000000,0.000000
4.625784,0.000000,1.000000,1.000000,1.000000,1.000000
3.864706,0.000000,1.000000,1.000000,0.000000,0.000000
3.846541,0.000000,1.000000,1.000000,0.000000,0.000000
2.184870,0.000000,1.000000,1.000000,0.000000,0.000000
3.533738,0.000000,1.000000,1.000000,0.000000,0.000000
2.104535,0.000000,1.000000,1.000000,0.000000,0.000000
3.348919,0.000000,1.000000,1.000000,0.000000,0.000000
1.350846,0.000000,1.000000,1.000000,0.000000,0.000000
3.818547,0.000000,1.000000,1.000000,0.000000,0.000000
1.520546,0.000000,1.000000,1.000000,0.000000,0.000000
3.402085,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.640828,1.000000,0.000000,1.000000,1.000000
0.000000,2.860393,1.000000,0.000000,0.000000,0.000000
0.000000,2.637600,1.000000,0.000000,0.000000,0.000000
0.000000,4.798818,1.000000,0.000000,0.000000,0.000000
0.000000,3.561765,1.000000,0.000000,0.000000,0.000000
0.000000,4.325959,1.000000,0.000000,0.000000,0.000000
0.000000,2.668296,1.000000,0.000000,0.000000,0.000000
3.074153,0.000000,1.000000,1.000000,1.000000,1.000000
4.230149,0.000000,1.000000,1.000000,0.000000,0.000000
4.648610,0.000000,1.000000,1.000000,0.000000,0.000000
4.642293,0.000000,1.000000,1.000000,0.000000,0.000000
4.169757,0.000000,1.000000,1.000000,0.000000,0.000000
2.480747,0.000000,1.000000,1.000000,0.000000,0.000000
2.132993,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,1.983168,1.000000,0.000000,1.000000,1.000000
0.000000,2.411073,1.000000,0.000000,0.000000,0.000000
0.000000,0.863767,1.000000,0.000000,0.000000,0.000000
0.000000,4.517235,1.000000,0.000000,0.000000,0.000000
0.000000,3.375171,1.000000,0.000000,0.000000,0.000000
0.000000,2.801075,1.000000,0.000000,0.000000,0.000000
1.334451,0.000000,1.000000,1.000000,1.000000,1.000000
3.985829,0.000000,1.000000,1.000000,0.000000,0.000000
1.998838,0.000000,1.000000,1.000000,0.000000,0.000000
2.094809,0.000000,1.000000,1.000000,0.000000,0.000000
3.652260,0.000000,1.000000,1.000000,0.000000,0.000000
3.444920,0.000000,1.000000,1.000000,0.000000,0.000000
2.584796,0.000000,1.000000,1.000000,0.000000,0.000000
1.284254,0.000000,1.000000,1.000000,0.000000,0.000000
4.489276,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,1.572812,1.000000,0.000000,1.000000,1.000000
0.000000,3.500634,1.000000,0.000000,0.000000,0.000000
0.000000,1.035298,1.000000,0.000000,0.000000,0.000000
0.000000,4.188558,1.000000,0.000000,0.000000,0.000000
0.000000,0.862481,1.000000,0.000000,0.000000,0.000000
0.000000,2.275856,1.000000,0.000000,0.000000,0.000000
0.000000,3.864510,1.000000,0.000000,0.000000,0.000000
0.000000,2.419108,1.000000,0.000000,0.000000,0.000000
0.000000,3.449389,1.000000,0.000000,0.000000,0.000000
0.000000,1.933806,1.000000,0.000000,0.000000,0.000000
0.000000,1.966031,1.000000,0.000000,0.000000,0.000000
0.000000,3.536427,1.000000,0.000000,0.000000,0.000000
0.000000,3.465598,1.000000,0.000000,0.000000,0.000000
0.000000,2.645977,1.000000,0.000000,0.000000,0.000000
3.279615,0.000000,1.000000,1.000000,1.000000,1.000000
3.403958,0.000000,1.000000,1.000000,0.000000,0.000000
3.009011,0.000000,1.000000,1.000000,0.000000,0.000000
4.273375,0.000000,1.000000,1.000000,0.000000,0.000000
3.433972,0.000000,1.000000,1.000000,0.000000,0.000000
5.468387,0.000000,1.000000,1.000000,0.000000,0.000000
2.969586,0.000000,1.000000,1.000000,0.000000,0.000000
4.537528,0.000000,1.000000,1.000000,0.000000,0.000000
3.351469,0.000000,1.000000,1.000000,0.000000,0.000000
3.253794,0.000000,1.000000,1.000000,0.000000,0.000000
3.572265,0.000000,1.000000,1.000000,0.000000,0.000000
3.188882,0.000000,1.000000,1.000000,0.000000,0.000000
4.503841,0.000000,1.000000,1.000000,0.000000,0.000000
3.090028,0.000000,1.000000,1.000000,0.000000,0.000000
2.522093,0.000000,1.000000,1.000000,0.000000,0.000000
2.503768,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.832606,1.000000,0.000000,1.000000,1.000000
0.000000,2.903933,1.000000,0.000000,0.000000,0.000000
0.000000,3.737078,1.000000,0.000000,0.000000,0.000000
0.000000,2.394519,1.000000,0.000000,0.000000,0.000000
0.000000,5.458387,1.000000,0.000000,0.000000,0.000000
0.000000,2.711378,1.000000,0.000000,0.000000,0.000000
0.000000,2.496080,1.000000,0.000000,0.000000,0.000000
0.000000,3.355978,1.000000,0.000000,0.000000,0.000000
0.000000,2.194469,1.000000,0.000000,0.000000,0.000000
0.000000,2.124265,1.000000,0.000000,0.000000,0.000000
0.000000,3.459766,1.000000,0.000000,0.000000,0.000000
3.892214,0.000000,1.000000,1.000000,1.000000,1.000000
0.523805,0.000000,1.000000,1.000000,0.000000,0.000000
1.560934,0.000000,1.000000,1.000000,0.000000,0.000000
3.222413,0.000000,1.000000,1.000000,0.000000,0.000000
3.978244,0.000000,1.000000,1.000000,0.000000,0.000000
4.236621,0.000000,1.000000,1.000000,0.000000,0.000000
4.115674,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.917247,1.000000,0.000000,1.000000,1.000000
0.000000,4.652766,1.000000,0.000000,0.000000,0.000000
0.000000,3.905296,1.000000,0.000000,0.000000,0.000000
0.000000,4.103443,1.000000,0.000000,0.000000,0.000000
0.000000,2.395945,1.000000,0.000000,0.000000,0.000000
0.000000,1.994720,1.000000,0.000000,0.000000,0.000000
0.000000,0.900320,1.000000,0.000000,0.000000,0.000000
0.000000,1.378264,1.000000,0.000000,0.000000,0.000000
0.000000,3.091894,1.000000,0.000000,0.000000,0.000000
0.000000,2.707750,1.000000,0.000000,0.000000,0.000000
2.336897,0.000000,1.000000,1.000000,1.000000,1.000000
2.868606,0.000000,1.000000,1.000000,0.000000,0.000000
2.937587,0.000000,1.000000,1.000000,0.000000,0.000000
3.710725,0.000000,1.000000,1.000000,0.000000,0.000000
2.433853,0.000000,1.000000,1.000000,0.000000,0.000000
2.876091,0.000000,1.000000,1.000000,0.000000,0.000000
4.872962,0.000000,1.000000,1.000000,0.000000,0.000000
3.913455,0.000000,1.000000,1.000000,0.000000,0.000000
3.707147,0.000000,1.000000,1.000000,0.000000,0.000000
2.800217,0.000000,1.000000,1.000000,0.000000,0.000000
1.866287,0.000000,1.000000,1.000000,0.000000,0.000000
3.966829,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.260555,1.000000,0.000000,1.000000,1.000000
0.000000,2.342855,1.000000,0.000000,0.000000,0.000000
0.000000,2.785471,1.000000,0.000000,0.000000,0.000000
0.000000,3.734234,1.000000,0.000000,0.000000,0.000000
0.000000,1.066931,1.000000,0.000000,0.000000,0.000000
0.000000,3.326314,1.000000,0.000000,0.000000,0.000000
0.000000,3.897742,1.000000,0.000000,0.000000,0.000000
0.000000,1.868913,1.000000,0.000000,0.000000,0.000000
0.000000,3.463069,1.000000,0.000000,0.000000,0.000000
3.150754,0.000000,1.000000,1.000000,1.000000,1.000000
2.917406,0.000000,1.000000,1.000000,0.000000,0.000000
3.975692,0.000000,1.000000,1.000000,0.000000,0.000000
2.273025,0.000000,1.000000,1.000000,0.000000,0.000000
4.161031,0.000000,1.000000,1.000000,0.000000,0.000000
2.439950,0.000000,1.000000,1.000000,0.000000,0.000000
1.495274,0.000000,1.000000,1.000000,0.000000,0.000000
1.906559,0.000000,1.000000,1.000000,0.000000,0.000000
1.353438,0.000000,1.000000,1.000000,0.000000,0.000000
3.934693,0.000000,1.000000,1.000000,0.000000,0.000000
4.236440,0.000000,1.000000,1.000000,0.000000,0.000000
2.861358,0.000000,1.000000,1.000000,0.000000,0.000000
1.412672,0.000000,1.000000,1.000000,0.000000,0.000000
2.346677,0.000000,1.000000,1.000000,0.000000,0.000000
2.722749,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.777328,1.000000,0.000000,1.000000,1.000000
0.000000,1.028043,1.000000,0.000000,0.000000,0.000000
0.000000,1.975971,1.000000,0.000000,0.000000,0.000000
0.000000,2.182425,1.000000,0.000000,0.000000,0.000000
0.000000,1.729536,1.000000,0.000000,0.000000,0.000000
0.000000,2.169321,1.000000,0.000000,0.000000,0.000000
0.000000,1.501911,1.000000,0.000000,0.000000,0.000000
3.649824,0.000000,1.000000,1.000000,1.000000,1.000000
3.053655,0.000000,1.000000,1.000000,0.000000,0.000000
1.534839,0.000000,1.000000,1.000000,0.000000,0.000000
4.880314,0.000000,1.000000,1.000000,0.000000,0.000000
3.437148,0.000000,1.000000,1.000000,0.000000,0.000000
2.229042,0.000000,1.000000,1.000000,0.000000,0.000000
3.299143,0.000000,1.000000,1.000000,0.000000,0.000000
3.521169,0.000000,1.000000,1.000000,0.000000,0.000000
3.806433,0.000000,1.000000,1.000000,0.000000,0.000000
3.880892,0.000000,1.000000,1.000000,0.000000,0.000000
1.786728,0.000000,1.000000,1.000000,0.000000,0.000000
5.078279,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,-0.285222,1.000000,0.000000,1.000000,1.000000
0.000000,2.588783,1.000000,0.000000,0.000000,0.000000
0.000000,2.738331,1.000000,0.000000,0.000000,0.000000
0.000000,3.230145,1.000000,0.000000,0.000000,0.000000
0.000000,1.490068,1.000000,0.000000,0.000000,0.000000
0.000000,2.167596,1.000000,0.000000,0.000000,0.000000
0.000000,3.168392,1.000000,0.000000,0.000000,0.000000
0.000000,2.320335,1.000000,0.000000,0.000000,0.000000
0.000000,2.841602,1.000000,0.000000,0.000000,0.000000
0.000000,4.890099,1.000000,0.000000,0.000000,0.000000
0.000000,3.367825,1.000000,0.000000,0.000000,0.000000
0.000000,1.409020,1.000000,0.000000,0.000000,0.000000
2.176685,0.000000,1.000000,1.000000,1.000000,1.000000
2.426259,0.000000,1.000000,1.000000,0.000000,0.000000
3.230166,0.000000,1.000000,1.000000,0.000000,0.000000
4.427529,0.000000,1.000000,1.000000,0.000000,0.000000
2.866189,0.000000,1.000000,1.000000,0.000000,0.000000
3.602980,0.000000,1.000000,1.000000,0.000000,0.000000
3.730867,0.000000,1.000000,1.000000,0.000000,0.000000
2.419537,0.000000,1.000000,1.000000,0.000000,0.000000
3.389725,0.000000,1.000000,1.000000,0.000000,0.000000
4.503340,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,0.913431,1.000000,0.000000,1.000000,1.000000
0.000000,2.806328,1.000000,0.000000,0.000000,0.000000
0.000000,2.422161,1.000000,0.000000,0.000000,0.000000
0.000000,5.209060,1.000000,0.000000,0.000000,0.000000
0.000000,4.133473,1.000000,0.000000,0.000000,0.000000
0.000000,1.810244,1.000000,0.000000,0.000000,0.000000
0.000000,0.937309,1.000000,0.000000,0.000000,0.000000
0.000000,4.227102,1.000000,0.000000,0.000000,0.000000
0.000000,4.409021,1.000000,0.000000,0.000000,0.000000
1.136366,0.000000,1.000000,1.000000,1.000000,1.000000
2.119058,0.000000,1.000000,1.000000,0.000000,0.000000
3.154901,0.000000,1.000000,1.000000,0.000000,0.000000
3.434869,0.000000,1.000000,1.000000,0.000000,0.000000
2.554622,0.000000,1.000000,1.000000,0.000000,0.000000
3.844828,0.000000,1.000000,1.000000,0.000000,0.000000
3.486122,0.000000,1.000000,1.000000,0.000000,0.000000
3.597479,0.000000,1.000000,1.000000,0.000000,0.000000
3.348834,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.588682,1.000000,0.000000,1.000000,1.000000
0.000000,2.950786,1.000000,0.000000,0.000000,0.000000
0.000000,4.460695,1.000000,0.000000,0.000000,0.000000
0.000000,2.044500,1.000000,0.000000,0.000000,0.000000
0.000000,4.008583,1.000000,0.000000,0.000000,0.000000
0.000000,4.321237,1.000000,0.000000,0.000000,0.000000
0.000000,3.747105,1.000000,0.000000,0.000000,0.000000
0.000000,1.729975,1.000000,0.000000,0.000000,0.000000
0.000000,1.752898,1.000000,0.000000,0.000000,0.000000
0.000000,4.124296,1.000000,0.000000,0.000000,0.000000
2.590486,0.000000,1.000000,1.000000,1.000000,1.000000
3.451737,0.000000,1.000000,1.000000,0.000000,0.000000
3.399163,0.000000,1.000000,1.000000,0.000000,0.000000
2.382452,0.000000,1.000000,1.000000,0.000000,0.000000
3.037794,0.000000,1.000000,1.000000,0.000000,0.000000
3.159404,0.000000,1.000000,1.000000,0.000000,0.000000
3.683364,0.000000,1.000000,1.000000,0.000000,0.000000
3.678006,0.000000,1.000000,1.000000,0.000000,0.000000
1.977185,0.000000,1.000000,1.000000,0.000000,0.000000
1.478827,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.616333,1.000000,0.000000,1.000000,1.000000
0.000000,3.148253,1.000000,0.000000,0.000000,0.000000
0.000000,2.488256,1.000000,0.000000,0.000000,0.000000
0.000000,3.250241,1.000000,0.000000,0.000000,0.000000
0.000000,2.628901,1.000000,0.000000,0.000000,0.000000
3.340562,0.000000,1.000000,1.000000,1.000000,1.000000
3.238486,0.000000,1.000000,1.000000,0.000000,0.000000
3.717782,0.000000,1.000000,1.000000,0.000000,0.000000
2.344997,0.000000,1.000000,1.000000,0.000000,0.000000
2.180736,0.000000,1.000000,1.000000,0.000000,0.000000
