r_t1, r_t2, c_prob, c_prob_epoch, cp, obs_cp
2.601582,0.000000,1.000000,1.000000,0.000000,0.000000
3.981982,0.000000,1.000000,1.000000,0.000000,0.000000
2.832356,0.000000,1.000000,1.000000,0.000000,0.000000
4.272870,0.000000,1.000000,1.000000,0.000000,0.000000
3.452041,0.000000,1.000000,1.000000,0.000000,0.000000
3.204052,0.000000,1.000000,1.000000,0.000000,0.000000
1.550149,0.000000,1.000000,1.000000,0.000000,0.000000
5.175427,0.000000,1.000000,1.000000,0.000000,0.000000
2.336211,0.000000,1.000000,1.000000,0.000000,0.000000
3.656802,0.000000,1.000000,1.000000,0.000000,0.000000
3.156294,0.000000,1.000000,1.000000,0.000000,0.000000
4.833896,0.000000,1.000000,1.000000,0.000000,0.000000
2.405384,0.000000,1.000000,1.000000,0.000000,0.000000
2.402158,0.000000,1.000000,1.000000,0.000000,0.000000
2.189131,0.000000,1.000000,1.000000,0.000000,0.000000
4.371317,0.000000,1.000000,1.000000,0.000000,0.000000
3.372838,0.000000,1.000000,1.000000,0.000000,0.000000
1.784815,0.000000,1.000000,1.000000,0.000000,0.000000
4.133572,0.000000,1.000000,1.000000,0.000000,0.000000
2.808891,0.000000,1.000000,1.000000,0.000000,0.000000
3.061484,0.000000,1.000000,1.000000,0.000000,0.000000
2.675665,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.579060,1.000000,0.000000,1.000000,1.000000
0.000000,3.612725,1.000000,0.000000,0.000000,0.000000
0.000000,2.528962,1.000000,0.000000,0.000000,0.000000
0.000000,2.623287,1.000000,0.000000,0.000000,0.000000
0.000000,2.653197,1.000000,0.000000,0.000000,0.000000
0.000000,3.107760,1.000000,0.000000,0.000000,0.000000
0.000000,1.537530,1.000000,0.000000,0.000000,0.000000
0.000000,2.053014,1.000000,0.000000,0.000000,0.000000
0.000000,3.693839,1.000000,0.000000,0.000000,0.000000
0.000000,2.005489,1.000000,0.000000,0.000000,0.000000
0.000000,2.492591,1.000000,0.000000,0.000000,0.000000
0.000000,2.408260,1.000000,0.000000,0.000000,0.000000
0.000000,3.296283,1.000000,0.000000,0.000000,0.000000
0.000000,4.407859,1.000000,0.000000,0.000000,0.000000
0.000000,3.331673,1.000000,0.000000,0.000000,0.000000
0.000000,2.459578,1.000000,0.000000,0.000000,0.000000
0.000000,4.330530,1.000000,0.000000,0.000000,0.000000
0.000000,2.899486,1.000000,0.000000,0.000000,0.000000
0.000000,1.850442,1.000000,0.000000,0.000000,0.000000
0.000000,3.198365,1.000000,0.000000,0.000000,0.000000
0.000000,4.457381,1.000000,0.000000,0.000000,0.000000
0.000000,3.856906,1.000000,0.000000,0.000000,0.000000
0.000000,2.940545,1.000000,0.000000,0.000000,0.000000
0.000000,4.788367,1.000000,0.000000,0.000000,0.000000
0.000000,3.797214,1.000000,0.000000,0.000000,0.000000
0.000000,2.648799,1.000000,0.000000,0.000000,0.000000
0.000000,3.940354,1.000000,0.000000,0.000000,0.000000
0.000000,3.319881,1.000000,0.000000,0.000000,0.000000
0.000000,2.734992,1.000000,0.000000,0.000000,0.000000
0.000000,2.726442,1.000000,0.000000,0.000000,0.000000
0.000000,3.571854,1.000000,0.000000,0.000000,0.000000
0.000000,2.071630,1.000000,0.000000,0.000000,0.000000
2.905152,0.000000,1.000000,1.000000,1.000000,1.000000
3.090723,0.000000,1.000000,1.000000,0.000000,0.000000
4.714081,0.000000,1.000000,1.000000,0.000000,0.000000
3.896991,0.000000,1.000000,1.000000,0.000000,0.000000
2.263715,0.000000,1.000000,1.000000,0.000000,0.000000
2.834505,0.000000,1.000000,1.000000,0.000000,0.000000
2.469137,0.000000,1.000000,1.000000,0.000000,0.000000
4.502939,0.000000,1.000000,1.000000,0.000000,0.000000
2.361530,0.000000,1.000000,1.000000,0.000000,0.000000
3.768473,0.000000,1.000000,1.000000,0.000000,0.000000
3.286762,0.000000,1.000000,1.000000,0.000000,0.000000
3.276839,0.000000,1.000000,1.000000,0.000000,0.000000
5.024989,0.000000,1.000000,1.000000,0.000000,0.000000
3.493916,0.000000,1.000000,1.000000,0.000000,0.000000
2.377519,0.000000,1.000000,1.000000,0.000000,0.000000
0.285292,0.000000,1.000000,1.000000,0.000000,0.000000
3.331168,0.000000,1.000000,1.000000,0.000000,0.000000
3.415039,0.000000,1.000000,1.000000,0.000000,0.000000
2.564708,0.000000,1.000000,1.000000,0.000000,0.000000
3.938044,0.000000,1.000000,1.000000,0.000000,0.000000
2.504832,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.044411,1.000000,0.000000,1.000000,1.000000
0.000000,3.228945,1.000000,0.000000,0.000000,0.000000
0.000000,3.122380,1.000000,0.000000,0.000000,0.000000
0.000000,2.220082,1.000000,0.000000,0.000000,0.000000
0.000000,2.289656,1.000000,0.000000,0.000000,0.000000
0.000000,2.825115,1.000000,0.000000,0.000000,0.000000
0.000000,3.530946,1.000000,0.000000,0.000000,0.000000
0.000000,3.418316,1.000000,0.000000,0.000000,0.000000
0.000000,3.398659,1.000000,0.000000,0.000000,0.000000
0.000000,2.677966,1.000000,0.000000,0.000000,0.000000
0.000000,2.625486,1.000000,0.000000,0.000000,0.000000
0.000000,3.465006,1.000000,0.000000,0.000000,0.000000
0.000000,1.952656,1.000000,0.000000,0.000000,0.000000
0.000000,4.462234,1.000000,0.000000,0.000000,0.000000
0.000000,3.106999,1.000000,0.000000,0.000000,0.000000
0.000000,2.562382,1.000000,0.000000,0.000000,0.000000
0.000000,3.599642,1.000000,0.000000,0.000000,0.000000
0.000000,4.463797,1.000000,0.000000,0.000000,0.000000
0.000000,3.928204,1.000000,0.000000,0.000000,0.000000
0.000000,1.057464,1.000000,0.000000,0.000000,0.000000
0.000000,4.553731,1.000000,0.000000,0.000000,0.000000
0.000000,2.965270,1.000000,0.000000,0.000000,0.000000
0.000000,4.824825,1.000000,0.000000,0.000000,0.000000
0.000000,3.481928,1.000000,0.000000,0.000000,0.000000
0.000000,4.360941,1.000000,0.000000,0.000000,0.000000
0.000000,2.238275,1.000000,0.000000,0.000000,0.000000
0.000000,3.024062,1.000000,0.000000,0.000000,0.000000
0.000000,2.369729,1.000000,0.000000,0.000000,0.000000
0.000000,1.915825,1.000000,0.000000,0.000000,0.000000
0.000000,1.952368,1.000000,0.000000,0.000000,0.000000
0.000000,2.544926,1.000000,0.000000,0.000000,0.000000
0.000000,1.527956,1.000000,0.000000,0.000000,0.000000
0.000000,3.870714,1.000000,0.000000,0.000000,0.000000
0.000000,2.702709,1.000000,0.000000,0.000000,0.000000
2.657982,0.000000,1.000000,1.000000,1.000000,1.000000
0.417319,0.000000,1.000000,1.000000,0.000000,0.000000
1.532114,0.000000,1.000000,1.000000,0.000000,0.000000
2.089420,0.000000,1.000000,1.000000,0.000000,0.000000
2.870712,0.000000,1.000000,1.000000,0.000000,0.000000
1.966580,0.000000,1.000000,1.000000,0.000000,0.000000
3.784317,0.000000,1.000000,1.000000,0.000000,0.000000
4.434331,0.000000,1.000000,1.000000,0.000000,0.000000
2.229267,0.000000,1.000000,1.000000,0.000000,0.000000
1.941366,0.000000,1.000000,1.000000,0.000000,0.000000
2.095144,0.000000,1.000000,1.000000,0.000000,0.000000
3.624360,0.000000,1.000000,1.000000,0.000000,0.000000
3.487651,0.000000,1.000000,1.000000,0.000000,0.000000
3.604083,0.000000,1.000000,1.000000,0.000000,0.000000
1.643211,0.000000,1.000000,1.000000,0.000000,0.000000
3.302176,0.000000,1.000000,1.000000,0.000000,0.000000
3.661791,0.000000,1.000000,1.000000,0.000000,0.000000
2.678175,0.000000,1.000000,1.000000,0.000000,0.000000
2.785473,0.000000,1.000000,1.000000,0.000000,0.000000
2.965105,0.000000,1.000000,1.000000,0.000000,0.000000
1.312261,0.000000,1.000000,1.000000,0.000000,0.000000
2.703177,0.000000,1.000000,1.000000,0.000000,0.000000
2.746905,0.000000,1.000000,1.000000,0.000000,0.000000
2.900690,0.000000,1.000000,1.000000,0.000000,0.000000
3.518413,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,4.103687,1.000000,0.000000,1.000000,1.000000
0.000000,2.997719,1.000000,0.000000,0.000000,0.000000
0.000000,3.154722,1.000000,0.000000,0.000000,0.000000
0.000000,2.954598,1.000000,0.000000,0.000000,0.000000
0.000000,3.566918,1.000000,0.000000,0.000000,0.000000
0.000000,0.720300,1.000000,0.000000,0.000000,0.000000
0.000000,3.478280,1.000000,0.000000,0.000000,0.000000
0.000000,2.838553,1.000000,0.000000,0.000000,0.000000
0.000000,3.696647,1.000000,0.000000,0.000000,0.000000
0.000000,2.176395,1.000000,0.000000,0.000000,0.000000
0.000000,3.240772,1.000000,0.000000,0.000000,0.000000
0.000000,1.717252,1.000000,0.000000,0.000000,0.000000
0.000000,1.378541,1.000000,0.000000,0.000000,0.000000
0.000000,3.868647,1.000000,0.000000,0.000000,0.000000
0.000000,2.161243,1.000000,0.000000,0.000000,0.000000
0.000000,2.488738,1.000000,0.000000,0.000000,0.000000
0.000000,2.732068,1.000000,0.000000,0.000000,0.000000
0.000000,1.266794,1.000000,0.000000,0.000000,0.000000
0.000000,1.992501,1.000000,0.000000,0.000000,0.000000
0.000000,2.766621,1.000000,0.000000,0.000000,0.000000
0.000000,4.443377,1.000000,0.000000,0.000000,0.000000
0.000000,2.427392,1.000000,0.000000,0.000000,0.000000
0.000000,3.800231,1.000000,0.000000,0.000000,0.000000
0.000000,2.706506,1.000000,0.000000,0.000000,0.000000
0.000000,2.287859,1.000000,0.000000,0.000000,0.000000
0.000000,2.968810,1.000000,0.000000,0.000000,0.000000
0.000000,3.282557,1.000000,0.000000,0.000000,0.000000
0.000000,1.873965,1.000000,0.000000,0.000000,0.000000
2.884808,0.000000,1.000000,1.000000,1.000000,1.000000
3.967555,0.000000,1.000000,1.000000,0.000000,0.000000
2.942974,0.000000,1.000000,1.000000,0.000000,0.000000
3.665879,0.000000,1.000000,1.000000,0.000000,0.000000
5.535910,0.000000,1.000000,1.000000,0.000000,0.000000
3.476384,0.000000,1.000000,1.000000,0.000000,0.000000
0.997901,0.000000,1.000000,1.000000,0.000000,0.000000
2.993800,0.000000,1.000000,1.000000,0.000000,0.000000
3.575077,0.000000,1.000000,1.000000,0.000000,0.000000
3.396438,0.000000,1.000000,1.000000,0.000000,0.000000
2.943724,0.000000,1.000000,1.000000,0.000000,0.000000
4.016273,0.000000,1.000000,1.000000,0.000000,0.000000
4.779584,0.000000,1.000000,1.000000,0.000000,0.000000
3.094173,0.000000,1.000000,1.000000,0.000000,0.000000
2.756945,0.000000,1.000000,1.000000,0.000000,0.000000
3.982769,0.000000,1.000000,1.000000,0.000000,0.000000
2.493218,0.000000,1.000000,1.000000,0.000000,0.000000
2.277797,0.000000,1.000000,1.000000,0.000000,0.000000
2.555944,0.000000,1.000000,1.000000,0.000000,0.000000
2.660783,0.000000,1.000000,1.000000,0.000000,0.000000
2.191216,0.000000,1.000000,1.000000,0.000000,0.000000
2.480072,0.000000,1.000000,1.000000,0.000000,0.000000
2.925647,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.849853,1.000000,0.000000,1.000000,1.000000
0.000000,3.862323,1.000000,0.000000,0.000000,0.000000
0.000000,3.166675,1.000000,0.000000,0.000000,0.000000
0.000000,3.787471,1.000000,0.000000,0.000000,0.000000
0.000000,2.804099,1.000000,0.000000,0.000000,0.000000
0.000000,2.454204,1.000000,0.000000,0.000000,0.000000
0.000000,3.816430,1.000000,0.000000,0.000000,0.000000
0.000000,2.398762,1.000000,0.000000,0.000000,0.000000
0.000000,4.203431,1.000000,0.000000,0.000000,0.000000
0.000000,2.356758,1.000000,0.000000,0.000000,0.000000
0.000000,2.892662,1.000000,0.000000,0.000000,0.000000
0.000000,2.729681,1.000000,0.000000,0.000000,0.000000
0.000000,2.571749,1.000000,0.000000,0.000000,0.000000
0.000000,4.137231,1.000000,0.000000,0.000000,0.000000
0.000000,3.142729,1.000000,0.000000,0.000000,0.000000
0.000000,2.613224,1.000000,0.000000,0.000000,0.000000
0.000000,3.681368,1.000000,0.000000,0.000000,0.000000
0.000000,3.118065,1.000000,0.000000,0.000000,0.000000
0.000000,2.077707,1.000000,0.000000,0.000000,0.000000
0.000000,2.542813,1.000000,0.000000,0.000000,0.000000
0.000000,2.900138,1.000000,0.000000,0.000000,0.000000
0.000000,2.922863,1.000000,0.000000,0.000000,0.000000
0.000000,3.827305,1.000000,0.000000,0.000000,0.000000
0.000000,3.679461,1.000000,0.000000,0.000000,0.000000
0.000000,1.875432,1.000000,0.000000,0.000000,0.000000
0.000000,2.863142,1.000000,0.000000,0.000000,0.000000
0.000000,3.399780,1.000000,0.000000,0.000000,0.000000
0.000000,3.169902,1.000000,0.000000,0.000000,0.000000
0.000000,3.240863,1.000000,0.000000,0.000000,0.000000
0.000000,3.435845,1.000000,0.000000,0.000000,0.000000
0.000000,3.750826,1.000000,0.000000,0.000000,0.000000
0.000000,3.245045,1.000000,0.000000,0.000000,0.000000
1.882868,0.000000,1.000000,1.000000,1.000000,1.000000
4.608969,0.000000,1.000000,1.000000,0.000000,0.000000
2.683983,0.000000,1.000000,1.000000,0.000000,0.000000
2.656194,0.000000,1.000000,1.000000,0.000000,0.000000
2.386088,0.000000,1.000000,1.000000,0.000000,0.000000
3.536988,0.000000,1.000000,1.000000,0.000000,0.000000
3.566026,0.000000,1.000000,1.000000,0.000000,0.000000
2.865481,0.000000,1.000000,1.000000,0.000000,0.000000
1.108472,0.000000,1.000000,1.000000,0.000000,0.000000
4.727846,0.000000,1.000000,1.000000,0.000000,0.000000
2.971353,0.000000,1.000000,1.000000,0.000000,0.000000
2.409742,0.000000,1.000000,1.000000,0.000000,0.000000
1.997044,0.000000,1.000000,1.000000,0.000000,0.000000
2.925503,0.000000,1.000000,1.000000,0.000000,0.000000
3.013922,0.000000,1.000000,1.000000,0.000000,0.000000
3.501336,0.000000,1.000000,1.000000,0.000000,0.000000
2.228215,0.000000,1.000000,1.000000,0.000000,0.000000
2.292189,0.000000,1.000000,1.000000,0.000000,0.000000
3.142989,0.000000,1.000000,1.000000,0.000000,0.000000
4.172304,0.000000,1.000000,1.000000,0.000000,0.000000
2.683528,0.000000,1.000000,1.000000,0.000000,0.000000
3.518232,0.000000,1.000000,1.000000,0.000000,0.000000
3.029165,0.000000,1.000000,1.000000,0.000000,0.000000
3.591597,0.000000,1.000000,1.000000,0.000000,0.000000
0.955781,0.000000,1.000000,1.000000,0.000000,0.000000
1.855470,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,1.993398,1.000000,0.000000,1.000000,1.000000
0.000000,2.874164,1.000000,0.000000,0.000000,0.000000
0.000000,4.235640,1.000000,0.000000,0.000000,0.000000
0.000000,2.372592,1.000000,0.000000,0.000000,0.000000
0.000000,2.690221,1.000000,0.000000,0.000000,0.000000
0.000000,0.547003,1.000000,0.000000,0.000000,0.000000
0.000000,2.644666,1.000000,0.000000,0.000000,0.000000
0.000000,3.094424,1.000000,0.000000,0.000000,0.000000
0.000000,3.014286,1.000000,0.000000,0.000000,0.000000
0.000000,0.606190,1.000000,0.000000,0.000000,0.000000
0.000000,2.867395,1.000000,0.000000,0.000000,0.000000
0.000000,3.348978,1.000000,0.000000,0.000000,0.000000
0.000000,3.005501,1.000000,0.000000,0.000000,0.000000
0.000000,2.176839,1.000000,0.000000,0.000000,0.000000
0.000000,3.979595,1.000000,0.000000,0.000000,0.000000
0.000000,4.520108,1.000000,0.000000,0.000000,0.000000
0.000000,2.427130,1.000000,0.000000,0.000000,0.000000
0.000000,2.270189,1.000000,0.000000,0.000000,0.000000
0.000000,2.332318,1.000000,0.000000,0.000000,0.000000
0.000000,4.194204,1.000000,0.000000,0.000000,0.000000
0.000000,4.029716,1.000000,0.000000,0.000000,0.000000
0.000000,3.431423,1.000000,0.000000,0.000000,0.000000
0.000000,2.253490,1.000000,0.000000,0.000000,0.000000
0.000000,3.588512,1.000000,0.000000,0.000000,0.000000
0.000000,5.200298,1.000000,0.000000,0.000000,0.000000
0.000000,5.362950,1.000000,0.000000,0.000000,0.000000
0.000000,3.276018,1.000000,0.000000,0.000000,0.000000
0.000000,4.753741,1.000000,0.000000,0.000000,0.000000
0.000000,3.905195,1.000000,0.000000,0.000000,0.000000
3.406149,0.000000,1.000000,1.000000,1.000000,1.000000
2.769874,0.000000,1.000000,1.000000,0.000000,0.000000
3.860713,0.000000,1.000000,1.000000,0.000000,0.000000
1.920304,0.000000,1.000000,1.000000,0.000000,0.000000
3.273406,0.000000,1.000000,1.000000,0.000000,0.000000
3.391023,0.000000,1.000000,1.000000,0.000000,0.000000
2.852327,0.000000,1.000000,1.000000,0.000000,0.000000
2.473483,0.000000,1.000000,1.000000,0.000000,0.000000
2.916709,0.000000,1.000000,1.000000,0.000000,0.000000
2.480524,0.000000,1.000000,1.000000,0.000000,0.000000
2.298921,0.000000,1.000000,1.000000,0.000000,0.000000
1.309882,0.000000,1.000000,1.000000,0.000000,0.000000
4.334881,0.000000,1.000000,1.000000,0.000000,0.000000
1.506268,0.000000,1.000000,1.000000,0.000000,0.000000
2.929311,0.000000,1.000000,1.000000,0.000000,0.000000
3.827804,0.000000,1.000000,1.000000,0.000000,0.000000
3.842308,0.000000,1.000000,1.000000,0.000000,0.000000
3.370171,0.000000,1.000000,1.000000,0.000000,0.000000
2.170893,0.000000,1.000000,1.000000,0.000000,0.000000
2.085505,0.000000,1.000000,1.000000,0.000000,0.000000
2.161245,0.000000,1.000000,1.000000,0.000000,0.000000
1.383900,0.000000,1.000000,1.000000,0.000000,0.000000
2.013039,0.000000,1.000000,1.000000,0.000000,0.000000
4.439098,0.000000,1.000000,1.000000,0.000000,0.000000
2.372774,0.000000,1.000000,1.000000,0.000000,0.000000
4.673105,0.000000,1.000000,1.000000,0.000000,0.000000
3.927197,0.000000,1.000000,1.000000,0.000000,0.000000
2.478103,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.611513,1.000000,0.000000,1.000000,1.000000
0.000000,2.000204,1.000000,0.000000,0.000000,0.000000
0.000000,3.407763,1.000000,0.000000,0.000000,0.000000
0.000000,3.428211,1.000000,0.000000,0.000000,0.000000
0.000000,4.308170,1.000000,0.000000,0.000000,0.000000
0.000000,3.233074,1.000000,0.000000,0.000000,0.000000
0.000000,2.016150,1.000000,0.000000,0.000000,0.000000
0.000000,3.173140,1.000000,0.000000,0.000000,0.000000
0.000000,2.050132,1.000000,0.000000,0.000000,0.000000
0.000000,3.893573,1.000000,0.000000,0.000000,0.000000
0.000000,3.182270,1.000000,0.000000,0.000000,0.000000
0.000000,2.203837,1.000000,0.000000,0.000000,0.000000
0.000000,4.142921,1.000000,0.000000,0.000000,0.000000
0.000000,3.214496,1.000000,0.000000,0.000000,0.000000
0.000000,3.176254,1.000000,0.000000,0.000000,0.000000
0.000000,3.314794,1.000000,0.000000,0.000000,0.000000
0.000000,3.069076,1.000000,0.000000,0.000000,0.000000
0.000000,2.233820,1.000000,0.000000,0.000000,0.000000
0.000000,2.547977,1.000000,0.000000,0.000000,0.000000
0.000000,3.200739,1.000000,0.000000,0.000000,0.000000
0.000000,1.447126,1.000000,0.000000,0.000000,0.000000
0.000000,1.971342,1.000000,0.000000,0.000000,0.000000
0.000000,2.113513,1.000000,0.000000,0.000000,0.000000
0.000000,3.191187,1.000000,0.000000,0.000000,0.000000
3.017661,0.000000,1.000000,1.000000,1.000000,1.000000
2.239168,0.000000,1.000000,1.000000,0.000000,0.000000
2.628345,0.000000,1.000000,1.000000,0.000000,0.000000
1.157211,0.000000,1.000000,1.000000,0.000000,0.000000
3.812441,0.000000,1.000000,1.000000,0.000000,0.000000
3.374248,0.000000,1.000000,1.000000,0.000000,0.000000
4.661904,0.000000,1.000000,1.000000,0.000000,0.000000
2.711246,0.000000,1.000000,1.000000,0.000000,0.000000
1.829693,0.000000,1.000000,1.000000,0.000000,0.000000
3.819801,0.000000,1.000000,1.000000,0.000000,0.000000
1.893423,0.000000,1.000000,1.000000,0.000000,0.000000
1.563342,0.000000,1.000000,1.000000,0.000000,0.000000
3.012023,0.000000,1.000000,1.000000,0.000000,0.000000
4.346895,0.000000,1.000000,1.000000,0.000000,0.000000
0.910682,0.000000,1.000000,1.000000,0.000000,0.000000
3.082527,0.000000,1.000000,1.000000,0.000000,0.000000
2.465508,0.000000,1.000000,1.000000,0.000000,0.000000
1.595362,0.000000,1.000000,1.000000,0.000000,0.000000
2.426113,0.000000,1.000000,1.000000,0.000000,0.000000
2.264179,0.000000,1.000000,1.000000,0.000000,0.000000
3.810107,0.000000,1.000000,1.000000,0.000000,0.000000
2.611671,0.000000,1.000000,1.000000,0.000000,0.000000
2.750284,0.000000,1.000000,1.000000,0.000000,0.000000
3.600941,0.000000,1.000000,1.000000,0.000000,0.000000
2.722557,0.000000,1.000000,1.000000,0.000000,0.000000
1.777180,0.000000,1.000000,1.000000,0.000000,0.000000
2.446203,0.000000,1.000000,1.000000,0.000000,0.000000
4.284564,0.000000,1.000000,1.000000,0.000000,0.000000
2.599742,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,4.725101,1.000000,0.000000,1.000000,1.000000
0.000000,2.105819,1.000000,0.000000,0.000000,0.000000
0.000000,2.472778,1.000000,0.000000,0.000000,0.000000
0.000000,2.201943,1.000000,0.000000,0.000000,0.000000
0.000000,1.809708,1.000000,0.000000,0.000000,0.000000
0.000000,1.637082,1.000000,0.000000,0.000000,0.000000
0.000000,3.599228,1.000000,0.000000,0.000000,0.000000
0.000000,2.780110,1.000000,0.000000,0.000000,0.000000
0.000000,3.901170,1.000000,0.000000,0.000000,0.000000
0.000000,3.853038,1.000000,0.000000,0.000000,0.000000
0.000000,3.455869,1.000000,0.000000,0.000000,0.000000
0.000000,1.775441,1.000000,0.000000,0.000000,0.000000
0.000000,5.286500,1.000000,0.000000,0.000000,0.000000
0.000000,3.932518,1.000000,0.000000,0.000000,0.000000
0.000000,2.781464,1.000000,0.000000,0.000000,0.000000
0.000000,3.743203,1.000000,0.000000,0.000000,0.000000
0.000000,2.915445,1.000000,0.000000,0.000000,0.000000
0.000000,3.679755,1.000000,0.000000,0.000000,0.000000
0.000000,2.559404,1.000000,0.000000,0.000000,0.000000
0.000000,1.689975,1.000000,0.000000,0.000000,0.000000
0.000000,1.845356,1.000000,0.000000,0.000000,0.000000
0.000000,3.860876,1.000000,0.000000,0.000000,0.000000
0.000000,3.538891,1.000000,0.000000,0.000000,0.000000
0.000000,4.747663,1.000000,0.000000,0.000000,0.000000
0.000000,3.231183,1.000000,0.000000,0.000000,0.000000
0.000000,4.564213,1.000000,0.000000,0.000000,0.000000
0.000000,3.898090,1.000000,0.000000,0.000000,0.000000
2.577213,0.000000,1.000000,1.000000,1.000000,1.000000
3.584511,0.000000,1.000000,1.000000,0.000000,0.000000
2.213866,0.000000,1.000000,1.000000,0.000000,0.000000
3.710403,0.000000,1.000000,1.000000,0.000000,0.000000
3.921518,0.000000,1.000000,1.000000,0.000000,0.000000
4.460969,0.000000,1.000000,1.000000,0.000000,0.000000
3.370890,0.000000,1.000000,1.000000,0.000000,0.000000
4.301104,0.000000,1.000000,1.000000,0.000000,0.000000
3.755057,0.000000,1.000000,1.000000,0.000000,0.000000
2.373713,0.000000,1.000000,1.000000,0.000000,0.000000
0.650122,0.000000,1.000000,1.000000,0.000000,0.000000
1.858571,0.000000,1.000000,1.000000,0.000000,0.000000
1.300370,0.000000,1.000000,1.000000,0.000000,0.000000
2.481166,0.000000,1.000000,1.000000,0.000000,0.000000
2.857879,0.000000,1.000000,1.000000,0.000000,0.000000
2.849244,0.000000,1.000000,1.000000,0.000000,0.000000
2.364901,0.000000,1.000000,1.000000,0.000000,0.000000
1.735937,0.000000,1.000000,1.000000,0.000000,0.000000
3.931585,0.000000,1.000000,1.000000,0.000000,0.000000
3.335220,0.000000,1.000000,1.000000,0.000000,0.000000
3.234424,0.000000,1.000000,1.000000,0.000000,0.000000
2.041720,0.000000,1.000000,1.000000,0.000000,0.000000
2.885263,0.000000,1.000000,1.000000,0.000000,0.000000
2.705724,0.000000,1.000000,1.000000,0.000000,0.000000
4.361558,0.000000,1.000000,1.000000,0.000000,0.000000
3.414741,0.000000,1.000000,1.000000,0.000000,0.000000
2.670263,0.000000,1.000000,1.000000,0.000000,0.000000
4.695512,0.000000,1.000000,1.000000,0.000000,0.000000
3.476875,0.000000,1.000000,1.000000,0.000000,0.000000
2.862345,0.000000,1.000000,1.000000,0.000000,0.000000
2.948613,0.000000,1.000000,1.000000,0.000000,0.000000
1.902777,0.000000,1.000000,1.000000,0.000000,0.000000
3.500727,0.000000,1.000000,1.000000,0.000000,0.000000
4.022880,0.000000,1.000000,1.000000,0.000000,0.000000
1.696307,0.000000,1.000000,1.000000,0.000000,0.000000
4.249461,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.474882,1.000000,0.000000,1.000000,1.000000
0.000000,3.593779,1.000000,0.000000,0.000000,0.000000
0.000000,3.962842,1.000000,0.000000,0.000000,0.000000
0.000000,3.804343,1.000000,0.000000,0.000000,0.000000
0.000000,2.687660,1.000000,0.000000,0.000000,0.000000
0.000000,2.594993,1.000000,0.000000,0.000000,0.000000
